YEAR,QUARTER,AIRLINE NAME,CITY1,CITY2,PASSENGERS ON WAY,PASSENGERS RETURN,FREIGHT FROM CITY1 TO CITY2,FREIGHT FROM CITY2 TO CITY1
2016,Q2,AIR FRANCE,ALMATY,DELHI,10165,11904,5.5,177
2016,Q2,AIR MANAS,ALMATY,GOA,3015,3419,0,0
2016,Q2,AIR MAURITIUS,AMSTERDAM,DELHI,41430,47540,1903.9,1908.9
2016,Q2,AIR SEYCHELLES,AMSTERDAM,MUMBAI,24731,29094,1633.6,1576.4
2016,Q2,ALL NIPPON AIRWAYS,ANTALYA,DELHI,0,0,0,0
2016,Q2,ARIANA AFGHAN,ANTALYA,MUMBAI,0,0,0,0
2016,Q2,ASIANA AIRLINES,ASHGABAT,AMRITSAR,7795,7460,0,14.8
2016,Q2,AUSTRIAN AIRLINES,ASHGABAT,DELHI,3736,3722,0,32.7
2016,Q2,BANGKOK AIRWAYS,BAGHDAD,DELHI,0,0,0,0
2016,Q2,BHUTAN AIRLINES,BAHRAIN,BENGALURU,0,0,1.7,0
2016,Q2,BIMAN BANGLADESH,BAHRAIN,CHENNAI,16715,17462,17.3,324.5
2016,Q2,BRITISH AIRWAYS,BAHRAIN,DELHI,31621,30944,150.3,508.7
2016,Q2,BUDDHA AIR,BAHRAIN,HYDERABAD,13989,15370,3.1,158.2
2016,Q2,CARGOLUX AIRLINES INTERNATIONAL S.A.,BAHRAIN,KOCHI,13849,16518,16,298.9
2016,Q2,CATHAY PACIFIC,BAHRAIN,KOZHIKODE,7056,8462,0,82.7
2016,Q2,CHINA AIRLINES LTD,BAHRAIN,MANGALORE,483,2228,0,0
2016,Q2,CHINA EASTERN AIRLINES,BAHRAIN,MUMBAI,30798,36773,25.4,847.8
2016,Q2,CHINA SOUTHERN ,BAHRAIN,TRIVANDRUM,13036,13198,14.4,152.7
2016,Q2,DRAGON AIR,BAKU,GOA,8414,8600,0,0
2016,Q2,DRUK AIR,BANGKOK,AHMEDABAD,0,0,0,0
2016,Q2,EGYPT AIR,BANGKOK,BENGALURU,21942,23038,938.4,1069
2016,Q2,EL-AL-ISRAEL,BANGKOK,CHENNAI,27984,30250,1058.5,1497.6
2016,Q2,EMIRATES AIRLINE,BANGKOK,DELHI,109363,111528,3053.5,932.5
2016,Q2,ETHIOPIAN AIRLINES,BANGKOK,GAYA,7779,2851,0,0
2016,Q2,ETIHAD AIRLINES,BANGKOK,HYDERABAD,15736,17042,754.4,719.9
2016,Q2,EVA AIRWAYS,BANGKOK,JAIPUR,4046,4540,0,0
2016,Q2,FEDERAL EXPRESS,BANGKOK,KOLKATA,69596,66683,760.3,1250.3
2016,Q2,FINN AIR,BANGKOK,LUCKNOW,3336,2999,0,0
2016,Q2,FLY DUBAI,BANGKOK,MUMBAI,100312,102633,4058.3,2202
2016,Q2,GULF AIR,BANGKOK,VARANASI,2133,5161,0,0
2016,Q2,IRAN AIR,BASRA,DELHI,1967,1999,0,0
2016,Q2,IRAQI AIRWAYS,BIRMINGHAM,AMRITSAR,8414,6881,0.4,0
2016,Q2,ISLAND AVIATION SERVICES,BIRMINGHAM,DELHI,12110,12835,377.8,276.2
2016,Q2,JAPAN AIRLINES,BISHKEK,DELHI,3206,3900,3.2,56.1
2016,Q2,KALITTA AIR,BRUSELLS,DELHI,0,0,0,0
2016,Q2,KAM AIR,BRUSELLS,MUMBAI,465,237,8.8,2.2
2016,Q2,KENYA AIRWAYS,CAIRO,MUMBAI,4520,4966,8.5,93.3
2016,Q2,KLM AIRLINES,CHICAGO,DELHI,17874,24144,591.9,312.2
2016,Q2,KOREAN AIR,CHICAGO,HYDERABAD,2995,3538,22.9,0
2016,Q2,KUWAIT AIRWAYS,CHITTAGONG,KOLKATA,16460,15515,0,0.6
2016,Q2,LUFTHANSA,COLOGNE,DELHI,0,0,0,0
2016,Q2,MAHAN AIR,COLOGNE,MUMBAI,0,0,0,1009.9
2016,Q2,MALAYSIA AIRLINES,COLOMBO,BENGALURU,20402,19938,670.1,896
2016,Q2,MALINDO AIRWAYS,COLOMBO,CHENNAI,80312,80269,1123.5,2298.9
2016,Q2,MIHIN LANKA,COLOMBO,DELHI,27847,27151,319.3,216.5
2016,Q2,MYANMAR AIRLINES,COLOMBO,GAYA,0,0,0,0
2016,Q2,NEPAL AIRLINES CORPORATION,COLOMBO,KOCHI,16438,16075,50.9,246.2
2016,Q2,OMAN AIR,COLOMBO,KOLKATA,4854,4400,2.3,36.4
2016,Q2,PAK INTERNATIONAL,COLOMBO,MADURAI,18875,19811,0,0
2016,Q2,QATAR AIRWAYS,COLOMBO,MUMBAI,41601,41963,272.4,475
2016,Q2,REGENT AIRWAYS,COLOMBO,TIRUCHIRAPALLY,16112,16054,7.3,191.8
2016,Q2,SAFI AIRWAYS,COLOMBO,TRIVANDRUM,5793,8599,10.9,238.6
2016,Q2,SAUDIA,COLOMBO,VARANASI,0,0,0,0
2016,Q2,SCAT AIRLINES,DAMMAM,BENGALURU,0,0,0,0
2016,Q2,SCOOT PTE LTD.,DAMMAM,CHENNAI,3195,2442,42.8,104.5
2016,Q2,SHANDONG AIRLINES,DAMMAM,DELHI,29268,30671,395.4,262.5
2016,Q2,SILK AIR,DAMMAM,HYDERABAD,7983,8427,1.2,11.9
2016,Q2,SINGAPORE AIRLINES,DAMMAM,KOCHI,8257,11106,20,308.1
2016,Q2,SRILNKAN AIRWAYS,DAMMAM,KOZHIKODE,13273,15518,15.2,214.6
2016,Q2,SWISS AIR,DAMMAM,MANGALORE,4242,4325,0,22.8
2016,Q2,TAJIK AIR,DAMMAM,MUMBAI,15513,20701,65.3,1076.4
2016,Q2,THAI AIR ASIA,DAMMAM,TRIVANDRUM,10303,12980,2.5,148.6
2016,Q2,THAI AIRWAYS,DHAKA,CHENNAI,2425,1746,12.1,56.2
2016,Q2,THOMAS COOK AIRLINES U.K.,DHAKA,DELHI,15292,13858,164.6,129.9
2016,Q2,TIGER AIRWAYS,DHAKA,KOLKATA,62247,70283,303.9,377.8
2016,Q2,TRANSAERO AIRLINES,DHAKA,MUMBAI,13845,12756,196.2,85.9
2016,Q2,TURKISH AIRLINES,DOHA,AHMEDABAD,12485,15177,586.9,1621.5
2016,Q2,TURKMENISTAN AIRLINES,DOHA,AMRITSAR,14811,15272,5.6,45.7
2016,Q2,UNITED AIRLINES,DOHA,BENGALURU,21651,24010,2014.6,3391.5
2016,Q2,UNITED AIRLINES BANGLADESH LTD.,DOHA,CHENNAI,23699,23608,4259.8,5081.4
2016,Q2,UNITED PARCEL SERVICES,DOHA,DELHI,67142,68411,2103.3,4557.7
2016,Q2,UZBEKISTAN AIRWAYS,DOHA,GOA,13523,15764,1.5,56.2
2016,Q2,VIRGIN ATLANTIC AIRLINES,DOHA,HYDERABAD,14552,14387,398.7,1442.4
2016,Q2,YEMENIA AIRWAYS,DOHA,KOCHI,48312,54474,228,2351.7
2016,Q2,AIR INDIA,DOHA,KOLKATA,18737,19381,1234.7,1507.2
2016,Q2,AIR INDIA EXPRESS,DOHA,KOZHIKODE,32836,39897,4,394.7
2016,Q2,INDIGO,DOHA,MANGALORE,3292,4922,0,0.1
2016,Q2,JET AIRWAYS,DOHA,MUMBAI,51463,56593,5326.2,7535.7
2016,Q2,SPICEJET,DOHA,NAGPUR,5548,7647,0.1,56.3
2016,Q2,AEROFLOT,DOHA,TRIVANDRUM,20609,22824,2.8,367.4
2016,Q2,AEROLOGIC,DON MUEANG,BENGALURU,10118,10051,115.2,113.7
2016,Q2,AIR ARABIA,DON MUEANG,CHENNAI,9716,9995,103,112.4
2016,Q2,AIR ASIA X,DON MUEANG,GAYA,304,413,0,0
2016,Q2,AIR ASIA BERHAD,DON MUEANG,KOCHI,11320,12336,0,0
2016,Q2,AIR ASTANA,DON MUEANG,KOLKATA,9055,8614,16.2,0
2016,Q2,AIR AUSTRAL,DUBAI,AHMEDABAD,47507,54834,731.4,1466.9
2016,Q2,AIR CANADA,DUBAI,AMRITSAR,30672,30134,1.7,26.1
2016,Q2,AIR CHINA,DUBAI,BENGALURU,87588,97670,3544,6588.1
2016,Q2,AIR FRANCE,DUBAI,CHANDIGARH,14781,14684,0,0
2016,Q2,AIR MANAS,DUBAI,CHENNAI,115330,128156,3462.6,5382.8
2016,Q2,AIR MAURITIUS,DUBAI,DELHI,259273,271806,3479.7,11523.7
2016,Q2,AIR SEYCHELLES,DUBAI,GOA,4186,4181,0.5,0.1
2016,Q2,ALL NIPPON AIRWAYS,DUBAI,HYDERABAD,113247,126199,853.6,4571.8
2016,Q2,ARIANA AFGHAN,DUBAI,JAIPUR,19244,19560,0,69.4
2016,Q2,ASIANA AIRLINES,DUBAI,KOCHI,136787,154962,648.6,4641.2
2016,Q2,AUSTRIAN AIRLINES,DUBAI,KOLKATA,38673,40235,804.4,2513.1
2016,Q2,BANGKOK AIRWAYS,DUBAI,KOZHIKODE,68409,76598,24,515.4
2016,Q2,BHUTAN AIRLINES,DUBAI,LUCKNOW,20324,19795,2.1,42.6
2016,Q2,BIMAN BANGLADESH,DUBAI,MADURAI,13579,15548,0,0
2016,Q2,BRITISH AIRWAYS,DUBAI,MANGALORE,51665,56968,2.1,177.8
2016,Q2,BUDDHA AIR,DUBAI,MUMBAI,282922,323206,4647.9,13634.3
2016,Q2,CARGOLUX AIRLINES INTERNATIONAL S.A.,DUBAI,PUNE,18148,20024,0,0
2016,Q2,CATHAY PACIFIC,DUBAI,TIRUCHIRAPALLY,11768,12536,1.2,43.3
2016,Q2,CHINA AIRLINES LTD,DUBAI,TRIVANDRUM,72433,79177,88.8,3599.5
2016,Q2,CHINA EASTERN AIRLINES,DUBAI,VISAKHAPATNAM,4962,3798,0.3,0
2016,Q2,CHINA SOUTHERN ,DUSHANBE,DELHI,1110,1172,2.4,42.7
2016,Q2,DRAGON AIR,FRANKFURT,AMRITSAR,0,0,0,0
2016,Q2,DRUK AIR,FRANKFURT,BENGALURU,23518,26934,2198.9,1517.5
2016,Q2,EGYPT AIR,FRANKFURT,CHENNAI,16772,20286,1582.8,1069
2016,Q2,EL-AL-ISRAEL,FRANKFURT,DELHI,56692,61509,1370.7,2098.7
2016,Q2,EMIRATES AIRLINE,FRANKFURT,HYDERABAD,0,0,375.6,1489.9
2016,Q2,ETHIOPIAN AIRLINES,FRANKFURT,KOLKATA,0,0,0,0
2016,Q2,ETIHAD AIRLINES,FRANKFURT,MUMBAI,23267,29992,3924.6,2562.9
2016,Q2,EVA AIRWAYS,FRANKFURT,PUNE,3462,3667,0,0
2016,Q2,FEDERAL EXPRESS,GUANGZHOU,DELHI,30005,31761,2158.2,467.9
2016,Q2,FINN AIR,GUANGZHOU,MUMBAI,0,0,0,342.9
2016,Q2,FLY DUBAI,HAA DHAALU ATOLL,TRIVANDRUM,604,835,0,0.7
2016,Q2,GULF AIR,HELNSKI,DELHI,14155,16850,485.7,816.6
2016,Q2,IRAN AIR,HO CHI MINH CITY,DELHI,0,0,0,0
2016,Q2,IRAQI AIRWAYS,HO CHI MINH CITY,MUMBAI,0,0,0,0
2016,Q2,ISLAND AVIATION SERVICES,HONG KONG,BENGALURU,10418,12364,951.2,1035.6
2016,Q2,JAPAN AIRLINES,HONG KONG,CHENNAI,14821,17018,5556.3,3958
2016,Q2,KALITTA AIR,HONG KONG,DELHI,68335,76252,11043.1,3176
2016,Q2,KAM AIR,HONG KONG,HYDERABAD,6588,9220,656.3,943.6
2016,Q2,KENYA AIRWAYS,HONG KONG,KOLKATA,6302,8362,735.2,420.9
2016,Q2,KLM AIRLINES,HONG KONG,MUMBAI,45674,53765,5365.2,3564.3
2016,Q2,KOREAN AIR,ISTANBUL,DELHI,29373,31520,1168.1,1367.6
2016,Q2,KUWAIT AIRWAYS,ISTANBUL,MUMBAI,25858,32708,1423.1,1845.9
2016,Q2,LUFTHANSA,JEDDAH,BENGALURU,7042,6915,85.2,282.5
2016,Q2,MAHAN AIR,JEDDAH,CHENNAI,4967,5075,101.7,371.7
2016,Q2,MALAYSIA AIRLINES,JEDDAH,DELHI,31486,34188,430.5,1313.4
2016,Q2,MALINDO AIRWAYS,JEDDAH,HYDERABAD,20022,22453,52.9,435.8
2016,Q2,MIHIN LANKA,JEDDAH,KOCHI,43026,42981,117.8,1958.5
2016,Q2,MYANMAR AIRLINES,JEDDAH,KOZHIKODE,0,0,0,0
2016,Q2,NEPAL AIRLINES CORPORATION,JEDDAH,LUCKNOW,14851,15321,0,0
2016,Q2,OMAN AIR,JEDDAH,MUMBAI,52548,60479,129.1,2157.9
2016,Q2,PAK INTERNATIONAL,KABUL,DELHI,43818,42164,342.5,1244.2
2016,Q2,QATAR AIRWAYS,KANDAHAR,DELHI,1745,1216,0,0
2016,Q2,REGENT AIRWAYS,KARACHI,DELHI,430,647,0.4,3.7
2016,Q2,SAFI AIRWAYS,KARACHI,MUMBAI,1278,1468,2,55.4
2016,Q2,SAUDIA,KATHMANDU,BENGALURU,0,0,0,0
2016,Q2,SCAT AIRLINES,KATHMANDU,DELHI,92091,93836,107.1,327.2
2016,Q2,SCOOT PTE LTD.,KATHMANDU,KOLKATA,4082,4054,0,4
2016,Q2,SHANDONG AIRLINES,KATHMANDU,MUMBAI,22950,26237,40.1,31.3
2016,Q2,SILK AIR,KATHMANDU,VARANASI,240,212,0,0
2016,Q2,SINGAPORE AIRLINES,KUALALUMPUR,AMRITSAR,7058,7574,0,0.1
2016,Q2,SRILNKAN AIRWAYS,KUALALUMPUR,BENGALURU,18939,20571,654.4,571.9
2016,Q2,SWISS AIR,KUALALUMPUR,CHENNAI,25494,29354,1055.4,1075.2
2016,Q2,TAJIK AIR,KUALALUMPUR,DELHI,57949,61411,1537.5,1825.9
2016,Q2,THAI AIR ASIA,KUALALUMPUR,GOA,0,0,0,0
2016,Q2,THAI AIRWAYS,KUALALUMPUR,HYDERABAD,24582,25353,175.6,151.8
2016,Q2,THOMAS COOK AIRLINES U.K.,KUALALUMPUR,KOCHI,34358,41538,36.1,105.3
2016,Q2,TIGER AIRWAYS,KUALALUMPUR,KOLKATA,13047,12846,80,173.9
2016,Q2,TRANSAERO AIRLINES,KUALALUMPUR,MUMBAI,37430,38676,703.1,465.1
2016,Q2,TURKISH AIRLINES,KUALALUMPUR,TIRUCHIRAPALLY,73123,67225,0,839.9
2016,Q2,TURKMENISTAN AIRLINES,KUALALUMPUR,TRIVANDRUM,4755,5749,0,36.9
2016,Q2,UNITED AIRLINES,KUALALUMPUR,VISAKHAPATNAM,5203,5380,74,73.9
2016,Q2,UNITED AIRLINES BANGLADESH LTD.,KUNMING,DELHI,5380,5953,0,0
2016,Q2,UNITED PARCEL SERVICES,KUNMING,KOLKATA,9628,10424,55.8,197.3
2016,Q2,UZBEKISTAN AIRWAYS,KUWAIT,AHMEDABAD,8011,9510,3.2,98.3
2016,Q2,VIRGIN ATLANTIC AIRLINES,KUWAIT,BENGALURU,4335,5415,18.4,40.5
2016,Q2,YEMENIA AIRWAYS,KUWAIT,CHENNAI,14138,14342,204.6,840.9
2016,Q2,AIR INDIA,KUWAIT,DELHI,20444,21877,517.2,924.7
2016,Q2,AIR INDIA EXPRESS,KUWAIT,GOA,2041,3441,1.1,0
2016,Q2,INDIGO,KUWAIT,HYDERABAD,1369,1449,0.6,0
2016,Q2,JET AIRWAYS,KUWAIT,KOCHI,13121,15540,48.4,248.5
2016,Q2,SPICEJET,KUWAIT,KOZHIKODE,6881,5992,3.7,69.7
2016,Q2,AEROFLOT,KUWAIT,MANGALORE,2717,3282,1.1,0
2016,Q2,AEROLOGIC,KUWAIT,MUMBAI,37330,43993,379.5,2581.2
2016,Q2,AIR ARABIA,KUWAIT,TRIVANDRUM,7027,7568,7.8,109
2016,Q2,AIR ASIA X,LAHORE,DELHI,414,915,1.9,1.7
2016,Q2,AIR ASIA BERHAD,LEIPZIG,BENGALURU,0,0,0,6.5
2016,Q2,AIR ASTANA,LEIPZIG,DELHI,0,0,1087,3354.5
2016,Q2,AIR AUSTRAL,LEIPZIG,MUMBAI,0,0,0,0
2016,Q2,AIR CANADA,LONDON,AHMEDABAD,8425,8289,256.1,185.4
2016,Q2,AIR CHINA,LONDON,AMRITSAR,0,0,0,0
2016,Q2,AIR FRANCE,LONDON,BENGALURU,17908,20900,664.2,1348.6
2016,Q2,AIR MANAS,LONDON,CHENNAI,16005,17038,572.9,1128.6
2016,Q2,AIR MAURITIUS,LONDON,DELHI,122722,129265,4808.9,7657.9
2016,Q2,AIR SEYCHELLES,LONDON,GOA,0,0,0,0
2016,Q2,ALL NIPPON AIRWAYS,LONDON,HYDERABAD,14829,17528,484.9,831.7
2016,Q2,ARIANA AFGHAN,LONDON,MUMBAI,111130,124728,5513.4,6352.6
2016,Q2,ASIANA AIRLINES,LUXEMBOURG,CHENNAI,0,0,0,0
2016,Q2,AUSTRIAN AIRLINES,LUXEMBOURG,DELHI,0,0,0,367.3
2016,Q2,BANGKOK AIRWAYS,LUXEMBOURG,MUMBAI,0,0,516.4,1343.7
2016,Q2,BHUTAN AIRLINES,MADRID,DELHI,5939,6211,27.3,290.4
2016,Q2,BIMAN BANGLADESH,MALE,BENGALURU,2815,3291,0.2,66.1
2016,Q2,BRITISH AIRWAYS,MALE,CHENNAI,1687,3137,1.5,33.1
2016,Q2,BUDDHA AIR,MALE,DELHI,6697,7910,6.1,10.5
2016,Q2,CARGOLUX AIRLINES INTERNATIONAL S.A.,MALE,JAIPUR,0,101,0,0
2016,Q2,CATHAY PACIFIC,MALE,KOCHI,6349,6477,0,11.7
2016,Q2,CHINA AIRLINES LTD,MALE,MUMBAI,0,0,0,0
2016,Q2,CHINA EASTERN AIRLINES,MALE,TRIVANDRUM,13817,16176,0.3,352.6
2016,Q2,CHINA SOUTHERN ,MALPENSA,DELHI,10341,10888,139.8,365.1
2016,Q2,DRAGON AIR,MALPENSA,MUMBAI,0,0,231.5,0
2016,Q2,DRUK AIR,MANCHESTER,GOA,0,0,0,0
2016,Q2,EGYPT AIR,MANDALAY,GAYA,0,0,0,0
2016,Q2,EL-AL-ISRAEL,MARUITIUS,BENGALURU,2560,2226,15.2,34.1
2016,Q2,EMIRATES AIRLINE,MARUITIUS,CHENNAI,2271,2877,12.8,100.1
2016,Q2,ETHIOPIAN AIRLINES,MARUITIUS,DELHI,6730,6600,21.4,124.5
2016,Q2,ETIHAD AIRLINES,MARUITIUS,MUMBAI,12367,13161,22.7,395.7
2016,Q2,EVA AIRWAYS,MASHHAD,DELHI,1627,1338,0.2,0.1
2016,Q2,FEDERAL EXPRESS,MEDINA,DELHI,6031,3458,3,0.4
2016,Q2,FINN AIR,MEDINA,HYDERABAD,0,0,0,0
2016,Q2,FLY DUBAI,MEDINA,KOCHI,0,0,0,0
2016,Q2,GULF AIR,MEDINA,MUMBAI,6398,3029,0,187.4
2016,Q2,IRAN AIR,MELBOURNE,DELHI,7588,8927,38.7,106.1
2016,Q2,IRAQI AIRWAYS,MOSCOW,DELHI,36167,43591,75.3,1279
2016,Q2,ISLAND AVIATION SERVICES,MOSCOW,GOA,18935,18886,0,0
2016,Q2,JAPAN AIRLINES,MOSCOW,HYDERABAD,0,0,0,0
2016,Q2,KALITTA AIR,MUENCHEN,DELHI,19640,21852,632.1,1120.2
2016,Q2,KAM AIR,MUENCHEN,MUMBAI,17250,20076,1288.3,1100.9
2016,Q2,KENYA AIRWAYS,MUSCAT,AHMEDABAD,7028,10662,27.3,33.5
2016,Q2,KLM AIRLINES,MUSCAT,BENGALURU,19909,21009,26.4,493.6
2016,Q2,KOREAN AIR,MUSCAT,CHENNAI,39933,43441,102.5,491.3
2016,Q2,KUWAIT AIRWAYS,MUSCAT,DELHI,57187,51753,141.6,407.5
2016,Q2,LUFTHANSA,MUSCAT,GOA,9409,12621,17.2,95.5
2016,Q2,MAHAN AIR,MUSCAT,HYDERABAD,29910,30820,6.8,343
2016,Q2,MALAYSIA AIRLINES,MUSCAT,JAIPUR,10358,11598,19,44.5
2016,Q2,MALINDO AIRWAYS,MUSCAT,KOCHI,54879,58671,68.8,904.7
2016,Q2,MIHIN LANKA,MUSCAT,KOZHIKODE,29446,33571,29.5,361.8
2016,Q2,MYANMAR AIRLINES,MUSCAT,LUCKNOW,23511,22097,15.3,116.7
2016,Q2,NEPAL AIRLINES CORPORATION,MUSCAT,MANGALORE,4236,4756,2.6,0
2016,Q2,OMAN AIR,MUSCAT,MUMBAI,53797,63339,75.2,1701
2016,Q2,PAK INTERNATIONAL,MUSCAT,TRIVANDRUM,30711,33163,25.9,402.3
2016,Q2,QATAR AIRWAYS,NAIROBI,MUMBAI,20084,23940,39,13.5
2016,Q2,REGENT AIRWAYS,NARITA,DELHI,20396,24938,1797.3,1586.1
2016,Q2,SAFI AIRWAYS,NARITA,MUMBAI,8402,10119,0,0
2016,Q2,SAUDIA,NAVOI,DELHI,0,0,918.4,931.1
2016,Q2,SCAT AIRLINES,NAVOI,MUMBAI,0,0,0,0
2016,Q2,SCOOT PTE LTD.,NEW YORK,DELHI,21279,24969,91.2,319.9
2016,Q2,SHANDONG AIRLINES,NEW YORK,MUMBAI,961,2394,222,160.6
2016,Q2,SILK AIR,NEWARK,AHMEDABAD,2033,3831,0,0
2016,Q2,SINGAPORE AIRLINES,NEWARK,DELHI,22081,23457,361.8,769.9
2016,Q2,SRILNKAN AIRWAYS,NEWARK,MUMBAI,39501,43681,374.8,415.7
2016,Q2,SWISS AIR,OSAKA,DELHI,1657,1897,133.3,179.9
2016,Q2,TAJIK AIR,OSAKA,KOLKATA,0,0,0,0
2016,Q2,THAI AIR ASIA,OSAKA,MUMBAI,260,288,7.1,7.1
2016,Q2,THAI AIRWAYS,PARIS,BENGALURU,21083,19242,1243.5,743
2016,Q2,THOMAS COOK AIRLINES U.K.,PARIS,CHENNAI,2285,1726,0,0
2016,Q2,TIGER AIRWAYS,PARIS,DELHI,45723,47167,2288.2,2332.9
2016,Q2,TRANSAERO AIRLINES,PARIS,MUMBAI,40087,47877,2550.9,1805.3
2016,Q2,TURKISH AIRLINES,PARO,DELHI,5214,4925,0.6,14.5
2016,Q2,TURKMENISTAN AIRLINES,PARO,KOLKATA,4437,4828,0.8,2.5
2016,Q2,UNITED AIRLINES,PEKING,DELHI,32582,34454,849.8,760.7
2016,Q2,UNITED AIRLINES BANGLADESH LTD.,RANGOON,DELHI,441,496,0,1.2
2016,Q2,UNITED PARCEL SERVICES,RANGOON,GAYA,11366,10441,0,0
2016,Q2,UZBEKISTAN AIRWAYS,RANGOON,KOLKATA,700,1545,1,29.5
2016,Q2,VIRGIN ATLANTIC AIRLINES,RANGOON,VARANASI,0,0,0,0
2016,Q2,YEMENIA AIRWAYS,RASALKHAMA,KOZHIKODE,3092,3364,0,0
2016,Q2,AIR INDIA,RASALKHAMA,TRIVANDRUM,7,8,0,0
2016,Q2,AIR INDIA EXPRESS,REUNION,CHENNAI,1695,2104,0.5,18.1
2016,Q2,INDIGO,RIYADH,BENGALURU,1976,2025,0,218.9
2016,Q2,JET AIRWAYS,RIYADH,CHENNAI,6929,6929,129.8,533.8
2016,Q2,SPICEJET,RIYADH,DELHI,19356,19721,479,1146.4
2016,Q2,AEROFLOT,RIYADH,HYDERABAD,10963,10730,44.3,322.9
2016,Q2,AEROLOGIC,RIYADH,KOCHI,16938,16976,44.8,1054.5
2016,Q2,AIR ARABIA,RIYADH,KOZHIKODE,7477,8083,6.5,89.5
2016,Q2,AIR ASIA X,RIYADH,LUCKNOW,9866,9493,0,0
2016,Q2,AIR ASIA BERHAD,RIYADH,MUMBAI,31141,43862,703.6,2568.2
2016,Q2,AIR ASTANA,RIYADH,TRIVANDRUM,5865,6224,4.5,78.3
2016,Q2,AIR AUSTRAL,ROME,DELHI,6241,7842,70.8,72.9
2016,Q2,AIR CANADA,SALALAH,KOCHI,1201,1280,0,0
2016,Q2,AIR CHINA,SALALAH,KOZHIKODE,2005,2223,0,15.1
2016,Q2,AIR FRANCE,SALALAH,TRIVANDRUM,464,847,0,0
2016,Q2,AIR MANAS,SAN FRANCISCO,BENGALURU,704,1112,0,0
2016,Q2,AIR MAURITIUS,SAN FRANCISCO,DELHI,12947,15722,1.8,433.9
2016,Q2,AIR SEYCHELLES,SANAA,MUMBAI,0,0,0,0
2016,Q2,ALL NIPPON AIRWAYS,SEOUL,CHENNAI,0,0,0,0
2016,Q2,ARIANA AFGHAN,SEOUL,DELHI,27107,28910,809.1,630.4
2016,Q2,ASIANA AIRLINES,SEOUL,MUMBAI,9120,10735,384.5,309
2016,Q2,AUSTRIAN AIRLINES,SEYCHELLES,MUMBAI,7740,7842,1.3,18.6
2016,Q2,BANGKOK AIRWAYS,SHANGHAI,DELHI,9702,9867,440.8,339.9
2016,Q2,BHUTAN AIRLINES,SHANGHAI,MUMBAI,2741,2574,377.7,103.2
2016,Q2,BIMAN BANGLADESH,SHARJAH,AHMEDABAD,12361,14377,6,149.9
2016,Q2,BRITISH AIRWAYS,SHARJAH,AMRITSAR,0,0,0,0
2016,Q2,BUDDHA AIR,SHARJAH,BENGALURU,11414,12819,36.9,193.7
2016,Q2,CARGOLUX AIRLINES INTERNATIONAL S.A.,SHARJAH,CHANDIGARH,5488,6405,0,0
2016,Q2,CATHAY PACIFIC,SHARJAH,CHENNAI,15210,16423,40.5,229.6
2016,Q2,CHINA AIRLINES LTD,SHARJAH,COIMBATORE,9497,10188,1.7,152.9
2016,Q2,CHINA EASTERN AIRLINES,SHARJAH,DELHI,26318,27712,176,316.6
2016,Q2,CHINA SOUTHERN ,SHARJAH,GOA,8107,10230,37.4,28.3
2016,Q2,DRAGON AIR,SHARJAH,HYDERABAD,14249,14218,7.2,202.9
2016,Q2,DRUK AIR,SHARJAH,JAIPUR,14002,14182,2.9,172.7
2016,Q2,EGYPT AIR,SHARJAH,KOCHI,47958,53818,32.3,845.4
2016,Q2,EL-AL-ISRAEL,SHARJAH,KOZHIKODE,46961,52606,21.4,571.4
2016,Q2,EMIRATES AIRLINE,SHARJAH,LUCKNOW,0,0,0,0
2016,Q2,ETHIOPIAN AIRLINES,SHARJAH,MANGALORE,267,265,0,0
2016,Q2,ETIHAD AIRLINES,SHARJAH,MUMBAI,30214,42005,99.2,501.3
2016,Q2,EVA AIRWAYS,SHARJAH,NAGPUR,5523,6008,0.4,69.9
2016,Q2,FEDERAL EXPRESS,SHARJAH,PUNE,0,0,0,0
2016,Q2,FINN AIR,SHARJAH,TIRUCHIRAPALLY,11920,11141,0.1,46.7
2016,Q2,FLY DUBAI,SHARJAH,TRIVANDRUM,42195,44220,6.9,741.9
2016,Q2,GULF AIR,SHARJAH,VARANASI,12654,12274,0,0
2016,Q2,IRAN AIR,SHARJAH,VISAKHAPATNAM,0,0,0,0
2016,Q2,IRAQI AIRWAYS,SHENZHEN,MUMBAI,0,0,0,0
2016,Q2,ISLAND AVIATION SERVICES,SINGAPORE,AHMEDABAD,8496,10451,503.6,629.4
2016,Q2,JAPAN AIRLINES,SINGAPORE,AMRITSAR,11900,11441,5.7,61.3
2016,Q2,KALITTA AIR,SINGAPORE,BENGALURU,42184,46452,1787.5,1791.6
2016,Q2,KAM AIR,SINGAPORE,CHENNAI,87279,102078,2884.6,3288.2
2016,Q2,KENYA AIRWAYS,SINGAPORE,COIMBATORE,5606,7686,5.2,93.1
2016,Q2,KLM AIRLINES,SINGAPORE,DELHI,83772,90006,3310.7,3306.5
2016,Q2,KOREAN AIR,SINGAPORE,HYDERABAD,22502,25574,191.9,240.5
2016,Q2,KUWAIT AIRWAYS,SINGAPORE,KOCHI,17149,23229,37.4,233.6
2016,Q2,LUFTHANSA,SINGAPORE,KOLKATA,14498,18352,507.1,846.8
2016,Q2,MAHAN AIR,SINGAPORE,LUCKNOW,4503,4549,0,0
